Date,Open,High,Low,Close,Adj Close,Volume,slowk,slowd,K - D,upperband,middleband,lowerband,band width,macd,macdsignal,macdhist,rsi,obv
2010-02-18,155.61,156.59,154.88,155.73,121.99,10998711,80.22723777547738,69.22497360405174,11.002264171425637,158.66418661625102,155.67400000000004,152.68381338374905,0.03841600545050528,,,,44.37192661132012,-6662889.0
2010-02-19,154.5,157.0,154.49,156.18,122.34,8693387,80.03010322541735,77.06196776360316,2.9681354618141853,158.61201910820017,156.10000000000005,153.58798089179993,0.032184741937221276,,,,45.182249560527495,2030498.0
2010-02-22,157.16,157.97,156.03,156.71,122.75,7376850,77.57954655865022,79.27896251984832,-1.699415961198099,157.9225922785141,156.65600000000003,155.38940772148598,0.016170364090926023,-3.780974068225703,-6.067426430419387,2.2864523621936836,46.176698508491434,9407348.0
2010-02-23,156.83,160.21,155.91,156.7,122.75,15698122,73.47816058120253,77.02927012175671,-3.5511095405541795,157.5574297864035,156.51600000000002,155.47457021359654,0.013307646328854348,-3.37815181338388,-5.529571507012285,2.151419693628405,46.159683470657306,-6290774.0
2010-02-24,157.46,159.25,156.87,158.33,124.02,8367274,74.41436928667399,75.15735880884226,-0.7429895221682727,158.48813537589828,156.73000000000005,154.9718646241018,0.022435211840722696,-2.8940243850789216,-5.0024620826256125,2.108437697546691,49.430604720056095,2076500.0
2010-02-25,156.0,156.44,154.32,156.44,122.54,10522247,66.33590591694231,71.40947859493961,-5.073572677997305,158.38119316193703,156.872,155.362806838063,0.019241077591119128,-2.63251116478213,-4.528471899056916,1.8959607342747855,45.945138098349396,-8445747.0
2010-02-26,156.24,156.99,155.26,156.35,122.75,7813025,57.390640238252594,66.04697181395629,-8.656331575703696,158.35787327271683,156.906,155.45412672728318,0.018506281120120635,-2.404801249566333,-4.1037377691587995,1.6989365195924666,45.77959831938666,-16258772.0
2010-03-01,156.37,158.29,156.17,156.54,122.9,6526759,43.53019868731468,55.75224828083653,-12.222049593521852,158.34839561094182,156.872,155.3956043890582,0.018822933486432346,-2.183834207735515,-3.7197570568741427,1.5359228491386276,46.22013119403324,-9732013.0
2010-03-02,157.2,159.75,156.91,158.75,124.63,11995851,49.1228070175438,50.01454864770369,-0.8917416301598919,159.3568937322214,157.282,155.2071062677786,0.02638437624421609,-1.80952858570015,-3.337711362639344,1.528182776939194,51.18795258313051,2263838.0
2010-03-03,159.23,159.45,157.23,157.72,123.82,10007994,56.876061120543234,49.843022275133904,7.0330388454093296,159.03629422000031,157.16000000000003,155.28370577999974,0.023877503435992483,-1.5778130289978094,-2.985731695911037,1.4079186669132278,48.919858522400645,-7744156.0
2010-03-04,158.22,163.85,158.11,163.61,128.45,15442493,76.80627286660959,60.93504700156554,15.871225865044046,163.90081976328656,158.59400000000002,153.28718023671348,0.06692333585490674,-0.9084311765501241,-2.5702715920388544,1.6618404154887303,59.870108653773954,7698337.0
2010-03-05,165.09,168.25,165.0,167.18,131.25,12229015,82.50844367700408,72.06359255471897,10.444851122285115,168.78142132043783,160.76000000000005,152.73857867956227,0.09979374621097013,-0.08884788843241154,-2.073986851317566,1.9851389628851543,64.79616653758437,19927352.0
2010-03-08,167.75,170.69,167.46,169.84,133.34,9350334,94.86931610261462,84.72801088207609,10.141305220538527,172.78756104864013,163.42000000000004,154.05243895135996,0.11464399765805999,0.7664820140921051,-1.5058930782356317,2.272375092327737,67.95277065815462,29277686.0
2010-03-09,168.74,172.2,168.0,168.85,132.56,12964485,89.46343115825346,88.94706364595739,0.5163675122960711,174.24740597451844,165.44000000000005,156.63259402548167,0.1064725093631333,1.3489030828609714,-0.934933846016311,2.2838369288772826,65.59532709464216,16313201.0
2010-03-10,170.25,172.34,168.87,171.94,134.99,13109056,91.24321218673698,91.85865314920169,-0.615440962464703,173.88206538011005,168.28400000000005,162.68593461989005,0.06653116612524065,2.0363394976187976,-0.3406791772892892,2.377018674908087,69.1883283199482,29422257.0
2010-03-11,171.35,173.57,171.1,173.51,136.22,9075235,92.85907804733141,91.18857379744061,1.6705042498907972,174.73932970851914,170.26400000000007,165.788670291481,0.052569300715583654,2.6769652983821004,0.2628497178449888,2.4141155805371115,70.85383800617822,38497492.0
2010-03-12,175.0,176.34,174.0,174.96,137.36,10219733,96.73694436643405,93.61307820016748,3.1238661662665663,176.33410234708217,171.82000000000008,167.305897652918,0.05254455065862047,3.2640428881723835,0.8630883519104677,2.400954536261916,72.34088019466513,48717225.0
2010-03-15,173.89,175.2,170.38,173.53,136.23,13962000,92.61613673274586,94.07071971550378,-1.4545829827579269,176.72951099722454,172.55800000000005,168.38648900277556,0.048349088390274415,3.572732818769623,1.4050172452822989,2.167715573487324,68.62244008604615,34755225.0
2010-03-16,174.2,176.42,173.56,176.19,138.32,11691266,92.31236453364609,93.88848187760867,-1.5761173439625793,176.91306356007655,174.02600000000007,171.13893643992358,0.03317968073824007,3.986062732271506,1.9212263426801404,2.064836389591366,71.55173482902495,46446491.0
2010-03-17,176.9,177.88,175.57,176.64,138.68,10142893,91.47072778272513,92.13307634970569,-0.6623485669805547,177.57099827253796,174.96600000000007,172.36100172746217,0.029777194112432098,4.30036892966163,2.3970548600764383,1.9033140695851918,72.02749795549663,56589384.0
2010-03-18,176.1,177.75,175.66,177.45,139.31,6890076,94.99661572045841,92.92656934560988,2.0700463748485305,178.50036050072657,175.75400000000005,173.00763949927352,0.03125232427969234,4.562228555199056,2.830089599100962,1.732138956098094,72.90584822676276,63479460.0
2010-03-19,178.19,178.21,175.95,177.9,139.66,10287037,94.4032507878302,93.6235314303379,0.7797193574922971,179.39804712004695,176.34200000000004,173.28595287995313,0.03466045661325052,4.751295457768862,3.214330770834542,1.5369646869343199,73.40546951089581,73766497.0
2010-03-22,176.4,176.95,175.23,176.16,138.3,7320365,90.29615780633073,93.2320081048731,-2.935850298542377,178.25844740999472,176.86800000000002,175.47755259000533,0.01572299579341308,4.706475561403096,3.512759728948253,1.193715832454843,68.17084575285894,66446132.0
2010-03-23,176.11,176.81,173.29,174.83,137.25,10810763,77.28261588176453,87.32734149197513,-10.044725610210605,178.7389923004858,176.59600000000003,174.45300769951427,0.024269998193455777,4.511628342752971,3.7125334517091964,0.7990948910437745,64.39103930060412,55635369.0
2010-03-24,173.71,175.96,173.64,174.41,136.92,8403097,62.117598905361355,76.56545753115219,-14.447858625790836,178.91008695514148,176.15000000000003,173.3899130448586,0.031337916039074036,4.274051423950141,3.824837046157385,0.44921437779275575,63.19934250135141,47232272.0
2010-03-25,175.55,178.73,174.78,174.9,137.31,9535070,54.14438046002514,64.51486508238365,-10.37048462235851,178.18473574265485,175.64000000000004,173.09526425734524,0.028976722189191614,4.078296841709147,3.8755290052677376,0.20276783644140917,64.03560866618591,56767342.0
2010-03-26,175.27,175.48,171.91,172.87,135.72,11815436,39.892230983552345,52.051403449646266,-12.15917246609392,176.7505481331486,174.63400000000004,172.51745186685147,0.02423981736830822,3.7165142277971484,3.8437260497736196,-0.1272118219764713,58.14098634832374,44951906.0
2010-03-29,173.84,174.43,171.64,174.05,136.64,11787153,34.066506745948146,42.70103939650853,-8.63453265056038,175.68758259678117,174.21200000000005,172.73641740321892,0.016940079865693788,3.4848439265521733,3.7719496251293303,-0.28710569857715695,60.421657639995985,56739059.0
2010-03-30,174.43,174.78,170.7,171.38,134.55,8186068,18.8453425985269,30.934693442675783,-12.089350844148882,176.04857554804545,173.52200000000002,170.9954244519546,0.029121097590454566,3.0506310816844575,3.6276859164403557,-0.5770548347558981,53.33991756090094,48552991.0
2010-03-31,170.0,171.66,169.85,170.63,133.96,8245706,17.08118841501784,23.331012586497618,-6.249824171479776,175.95308895388635,172.76600000000002,169.5789110461137,0.03689486303886564,2.6158417464555157,3.425317082443388,-0.8094753359878721,51.513487748355544,40307285.0
2010-04-01,171.5,172.0,169.5,170.22,133.63,6482031,8.350892640879207,14.759141218141304,-6.408248577262096,174.6928098085503,171.83000000000004,168.9671901914498,0.03332142010766749,2.21267811633075,3.1827892892208602,-0.9701111728901104,50.49557340907085,33825254.0
2010-04-05,170.56,173.37,169.77,173.16,135.94,6137584,18.745912759997314,14.725997938631442,4.019914821365871,174.84300659896695,171.88800000000003,168.93299340103312,0.03438293073358137,2.1061233848503207,2.9674561083467523,-0.8613327234964316,57.04956658696906,39962838.0
2010-04-06,172.95,173.89,172.15,172.9,135.74,7745506,28.096785843264787,18.39786374804709,9.698922095217696,174.02451304664928,171.65800000000002,169.29148695335076,0.027572417791763386,1.9778981862847616,2.7695445239343544,-0.7916463376495928,56.339198705051,32217332.0
2010-04-07,172.9,177.9,172.81,176.36,138.46,13888151,50.27085590465887,32.371184835973644,17.89967106868523,177.04234091656073,172.65400000000002,168.26565908343932,0.05083393279693152,2.130908094117615,2.6418172379710065,-0.5109091438533917,62.95067831998842,46105483.0
2010-04-08,176.24,180.8,175.28,179.5,140.92,10668741,66.55161283105954,48.306418192994386,18.245194638065158,180.82222739664147,174.42800000000003,168.03377260335859,0.07331652483135093,2.476988129096412,2.608851416196088,-0.13186328709967565,67.72691343092089,56774224.0
2010-04-09,180.65,181.0,177.5,179.12,140.62,8465296,82.15686979087864,66.32644617553234,15.830423615346305,181.8345996836394,176.20800000000003,170.58140031636066,0.06386315812720612,2.689592280386421,2.6249995890341546,0.06459269135226631,66.60781254636629,48308928.0
2010-04-12,179.36,180.38,177.84,177.84,139.62,6010356,81.5564960882391,76.75499290339242,4.8015031848466805,181.92445353496174,177.14400000000003,172.36354646503833,0.05397251428173359,2.723403598002392,2.6446803908278023,0.07872320717458958,62.841097449630304,42298572.0
2010-04-13,177.56,180.0,177.11,179.25,140.72,6450794,80.3188405797102,81.34406881960929,-1.0252282398990928,180.76774085232634,178.41400000000004,176.06025914767375,0.02638515870196617,2.831336640601762,2.6820116407825942,0.14932499981916791,65.17721619520597,48749366.0
2010-04-14,184.0,185.94,183.07,184.92,145.18,12559543,83.69998942134775,81.85844202976567,1.8415473915820826,185.05586977514798,180.12600000000003,175.19613022485208,0.05473801422501969,3.3359413134006957,2.8127975753062144,0.5231437380944812,72.62914947444791,61308909.0
2010-04-15,185.39,185.6,183.66,184.27,144.67,7841950,89.41682055432796,84.47855018512861,4.938270369199344,186.9184792540493,181.08,175.24152074595074,0.06448508122431273,3.6414185776915815,2.978521775783288,0.6628968019082935,70.75973060029787,53466959.0
2010-04-16,183.69,186.41,155.55,160.7,126.16,102044993,66.71870752399929,79.94517249989165,-13.22646497589237,194.97447137836375,177.39600000000002,159.81752862163628,0.1981834018620908,1.9590270488289718,2.774622830392425,-0.8155957815634531,35.28917140559121,-48578034.0
2010-04-19,155.0,163.73,155.0,163.32,128.22,54299112,44.282960543672395,66.80616287399987,-22.52320233032747,195.3155228527729,174.49200000000002,153.66847714722715,0.23867596053426937,0.8275917820696179,2.3852166207278636,-1.5576248386582456,38.9525021026463,5721078.0
2010-04-20,166.25,166.71,158.0,159.98,125.6,42196524,19.677157468773906,43.559608512148515,-23.88245104337461,193.54156967810817,170.638,147.73443032189184,0.26844629775440604,-0.3347303418252636,1.841227228217238,-2.1759575700425016,36.143457000895694,-36475446.0
2010-04-21,161.38,163.14,157.0,158.93,124.77,30385643,18.28504722487532,27.41505507910719,-9.13000785423187,184.49198362375913,165.44,146.38801637624087,0.2303189509642061,-1.3253276714656863,1.207916248280653,-2.5332439197463392,35.28205719832137,-66861089.0
2010-04-22,158.0,162.0,156.29,159.05,124.87,24832945,13.753581661891152,17.238595451846777,-3.485013789955625,163.59301360647015,160.39600000000002,157.19898639352988,0.039864006664382355,-2.0767605915946206,0.5509808803055982,-2.627741471900219,35.47133704511326,-42028144.0
2010-04-23,160.16,160.72,157.0,157.4,123.57,14915918,11.01560012734803,14.351409671371485,-3.335809544023455,163.68383180999427,159.736,155.7881681900057,0.04942945622770426,-2.7734472316774372,-0.11390474209100887,-2.6595424895864284,33.998915649659686,-56944062.0
2010-04-26,156.99,156.99,151.52,152.03,119.35,30940641,7.332199465477976,10.700460418239038,-3.3682609527610614,163.1719462589675,157.47799999999998,151.78405374103247,0.0723141805073409,-3.7160541749710774,-0.8343346286670226,-2.881719546304055,29.680705228387605,-87884703.0
2010-04-27,150.25,156.19,150.15,153.04,120.15,34516793,5.690943567161063,8.01291438666234,-2.321970819501277,162.04512552344656,156.08999999999997,150.1348744765534,0.07630374173164949,-4.331645892081809,-1.5337968813499798,-2.7978490107318295,31.444360468947785,-53367910.0
2010-04-28,157.0,157.65,154.69,157.01,123.26,21226053,9.450290306450478,7.491144446363156,1.9591458600873226,161.10028734866893,155.70599999999996,150.311712651331,0.06928811155214275,-4.447888452301527,-2.116615195540289,-2.3312732567612375,38.02419783926846,-32141857.0
2010-04-29,159.47,161.05,158.34,160.24,125.8,18464219,29.273028574270814,14.804754149294103,14.46827442497671,161.97488849175792,155.94399999999996,149.913111508242,0.07734684876311965,-4.230609678088484,-2.5394140920499284,-1.691195586038556,42.83174555885453,-13677638.0
2010-04-30,151.75,152.5,143.3,145.2,113.99,73187804,29.321686757425837,22.681668546049025,6.6400182113768125,163.66313854615643,153.50399999999996,143.3448614538435,0.132363176805249,-5.211937023897747,-3.073918678419492,-2.1380183454782546,30.836750938793333,-86865442.0
2010-05-03,147.82,150.65,146.53,149.5,117.37,28282690,33.432047117786205,30.675587483160935,2.756459634625269,163.6409048666245,152.99799999999996,142.3550951333754,0.139124758057289,-5.5783679982623084,-3.5748085423880553,-2.003559455874253,36.32703319671831,-58582752.0
2010-05-04,148.89,152.35,147.83,149.45,117.33,30313386,24.084630065765527,28.946121313659173,-4.861491247893646,163.2926545392117,152.27999999999997,141.26734546078825,0.14463691278187188,-5.80587525170165,-4.021021884250774,-1.784853367450876,36.29095839480137,-88896138.0
2010-05-05,148.0,151.22,147.2,148.19,116.34,18355115,30.562332103135706,29.359669762229128,1.2026623409065778,160.72951731775098,150.516,140.302482682249,0.13571337688685567,-6.018470675317047,-4.420511642464029,-1.5979590328530184,35.33858254491488,-107251253.0
2010-05-06,147.51,148.63,139.06,142.32,111.73,22983377,25.08730557592636,26.578089248275845,-1.4907836723494832,152.50248507762373,146.93199999999996,141.3615149223762,0.07582398766264359,-6.58470958925713,-4.853351231822649,-1.7313583574344813,31.227138654247156,-130234630.0
2010-05-07,145.42,146.55,141.5,142.99,112.26,21268446,20.081992027959775,25.24387656900726,-5.161884541047485,152.8366904761493,146.48999999999995,140.1433095238506,0.08665015326847361,-6.89985734702492,-5.262652454863103,-1.637204892161817,32.19679281206679,-108966184.0
2010-05-10,149.14,149.9,141.2,143.83,112.92,23106856,18.129452781567405,21.09958346181783,-2.970130680250424,151.14815469406958,145.35599999999997,139.56384530593036,0.0796961211655468,-7.001128583486576,-5.610347680587798,-1.3907809028987783,33.46342173236668,-85859328.0
2010-05-11,142.3,145.5,141.55,141.97,111.46,15497855,17.598908594815857,18.603451134780993,-1.0045425399651364,148.3722411283094,143.85999999999999,139.34775887169056,0.06273100414721851,-7.149063272070663,-5.9180907988843705,-1.2309724731862923,32.03630366030082,-101357183.0
2010-05-12,144.45,147.65,142.28,147.2,115.56,15456965,31.830147361354722,22.51950291257931,9.310644448775413,147.42083811835883,143.66199999999998,139.90316188164113,0.05232891256364039,-6.766287734385031,-6.087730185984503,-0.6785575484005282,39.809362102990036,-85900218.0
2010-05-13,148.45,148.45,144.42,144.65,113.56,11525733,38.620154858435114,29.349736938201875,9.270417920233239,147.67770195932064,144.128,140.57829804067933,0.04925763154030664,-6.592702481390461,-6.188724645065695,-0.40397783632476614,37.554107576509224,-97425951.0
2010-05-14,143.49,144.15,141.9,143.23,112.45,10982599,44.6680506288294,38.372784282873056,6.2952663459563425,147.66888648541524,144.176,140.68311351458473,0.04845309185183741,-6.494848479968624,-6.249949412046281,-0.2448990679223435,36.32017584007083,-108408550.0
2010-05-17,143.49,144.3,138.53,142.64,111.98,16337950,35.27546085060131,39.52122211262192,-4.245761262020608,147.64816765119843,143.938,140.22783234880154,0.05155230239684373,-6.391232399310837,-6.278206009499192,-0.1130263898116457,35.79392671890301,-124746500.0
2010-05-18,143.47,143.75,136.6,137.36,107.84,18025541,23.159655913125974,34.36772246418554,-11.208066551059567,149.4876810799051,143.016,136.5443189200949,0.0905028958984323,-6.658413733276262,-6.354247554254606,-0.30416617902165655,31.40809794942262,-142772041.0
2010-05-19,138.04,140.13,136.1,140.1,109.99,18087140,22.362499938818186,26.932538900848467,-4.5700389620302815,146.75495493293124,141.59599999999998,136.4370450670687,0.07286865353443978,-6.573288980875645,-6.398055839578814,-0.17523314129683154,35.804034222622256,-124684901.0
2010-05-20,138.33,139.49,135.75,136.1,106.85,16279274,12.391097064626072,19.30441763885672,-6.913320574230648,145.5093171704953,139.886,134.26268282950468,0.08039856984251909,-6.750774841748381,-6.4685996400127275,-0.2821752017356536,32.52675535881825,-140964175.0
2010-05-21,137.47,143.45,136.25,140.62,110.4,25553374,23.268487390835272,19.340694798093153,3.9277925927421187,144.05621653379458,139.36399999999998,134.67178346620537,0.06733756972811641,-6.452329008053255,-6.465345513620833,0.013016505567578385,39.28929517652159,-115410801.0
2010-05-24,141.9,142.95,136.51,136.69,107.31,16580328,16.073843243092874,17.244475899518047,-1.1706326564251732,141.84646184459416,138.17399999999998,134.5015381554058,0.053157060584396225,-6.458477383271571,-6.463971887550981,0.005494504279409895,35.91847965556483,-131991129.0
2010-05-25,135.0,143.19,134.2,142.56,111.92,21490803,34.804899387576626,24.715743340501565,10.089156047075061,144.11503009580417,139.214,134.31296990419582,0.07041001761035778,-5.921431496240075,-6.3554638092888,0.4340323130487249,43.689536462118426,-110500326.0
2010-05-26,144.01,145.8,139.69,140.3,110.15,17080490,39.551482788789414,30.143408473152945,9.408074315636469,144.1864655092573,139.254,134.3215344907427,0.07084127578751488,-5.6134732486086705,-6.207065697152774,0.5935924485441033,41.597957316468644,-127580816.0
2010-05-27,142.92,145.05,141.04,144.95,114.08,12910136,67.97509578544064,47.44382598726887,20.53126979817177,146.48247744339463,141.02399999999997,135.56552255660532,0.07741203544637307,-4.937284043215328,-5.953109366365284,1.015825323149956,47.19899217151032,-114670680.0
2010-05-28,144.5,145.8,143.1,144.26,113.54,10691396,77.3275862068965,61.61805492704216,15.709531279854339,147.74548179275064,141.75199999999998,135.75851820724932,0.08456292387762653,-4.406283565562802,-5.643744206204788,1.2374606406419861,46.48655200888703,-125362076.0
2010-06-01,144.65,146.4,141.7,141.86,111.65,9462318,80.72781232334648,75.34349810522785,5.384314218118632,146.12597844304537,142.786,139.44602155695463,0.046782996134710236,-4.131496484033761,-5.341294661770583,1.2097981777368219,43.99882033445801,-134824394.0
2010-06-02,141.83,145.0,141.14,144.83,113.99,7673686,78.88072357263997,78.97870736762762,-0.09798379498765541,146.93221884508884,143.23999999999998,139.54778115491112,0.051552902053740024,-3.632201802106067,-4.99947608983768,1.3672742877316129,47.72689329919534,-127150708.0
2010-06-03,144.72,145.25,142.5,144.04,113.36,7457402,76.85792349726783,78.82215313108473,-1.964229633816899,146.22218531014028,143.98799999999997,141.75381468985967,0.03103293760786045,-3.262643839888028,-4.652109639847749,1.389465799959721,46.83378966896989,-134608110.0
2010-06-04,142.14,145.87,141.71,142.25,111.96,14922132,77.92349726775961,77.8873814458891,0.03611582187050999,145.79349440418784,143.44799999999995,141.10250559581206,0.0327016675615957,-3.0787150223110586,-4.337430716340411,1.2587156940293527,44.78867561676326,-149530242.0
2010-06-07,142.25,143.27,137.85,138.68,109.15,12238566,61.12021857923503,71.96721311475413,-10.846994535519102,146.5956960492122,142.33199999999997,138.06830395078774,0.05991198113161102,-3.1843125011631344,-4.106807073304956,0.9224945721418214,40.948136098965016,-161768808.0
2010-06-08,139.25,139.68,135.05,137.78,108.44,14586924,42.252593822970134,60.432103223321555,-18.17950940035142,147.16524915365335,141.51599999999996,135.86675084634658,0.07983901684125311,-3.3025519788830024,-3.945956054420565,0.6434040755375627,40.016550758256706,-176355732.0
2010-06-09,138.89,139.42,136.22,136.8,107.67,8955872,25.39755903805884,42.92345714675463,-17.525898108695788,145.4420448299048,139.90999999999994,134.37795517009508,0.0790800490301603,-3.435730464516695,-3.843910936439791,0.40818047192309637,38.97672142968834,-185311604.0
2010-06-10,137.6,137.77,131.3,133.77,105.28,21930904,18.60966051093544,28.7532711239881,-10.143610613052658,143.35527413392808,137.85599999999994,132.3567258660718,0.07978287682695193,-3.742628361072832,-3.8236544213663994,0.08102606029356751,35.87294336875221,-207242508.0
2010-06-11,133.4,136.05,133.0,135.64,106.75,9241746,20.172613316995847,21.39327762199667,-1.220664305000824,139.95949500073917,136.53399999999993,133.1085049992607,0.05017790441559222,-3.791250606396602,-3.81717365837244,0.025923051975837996,39.09633055321219,-198000762.0
2010-06-14,136.5,137.11,133.4,133.44,105.02,10958006,19.92901741005207,19.57043041266108,0.3585869973909901,138.84975028800753,135.48599999999996,132.1222497119924,0.04965458110812286,-3.9616383985289474,-3.8460666064037414,-0.11557179212520596,36.755554302374485,-208958768.0
2010-06-15,134.81,137.4,133.3,136.9,107.75,10654108,27.28819234539502,22.463274357480937,4.824917987914084,138.23924563668663,135.30999999999997,132.38075436331332,0.04329680935166151,-3.7739748351166327,-3.8316482521463198,0.05767341702968709,42.578424514326294,-198304660.0
2010-06-16,136.0,138.26,135.71,137.06,107.87,7080797,30.885380919697997,26.034196891714984,4.851184027983013,138.40232629828915,135.36199999999994,132.32167370171072,0.04492141514293845,-3.57117318474954,-3.779553238666964,0.20838005391742387,42.84050318887607,-191223863.0
2010-06-17,136.91,138.38,135.22,137.32,108.08,8106454,42.75360864603357,33.64239397037549,9.111214675658083,138.94717373389307,136.07199999999995,133.19682626610683,0.04225959394869072,-3.350845131786741,-3.6938116172909194,0.3429664855041783,43.29342997680249,-183117409.0
2010-06-18,137.97,139.72,137.52,138.18,108.75,10159125,57.17863300491808,43.605874190216504,13.57275881470158,139.84190128607548,136.57999999999993,133.31809871392437,0.04776543104518316,-3.071433179957893,-3.569335929824314,0.49790274986642125,44.850091508546996,-172958284.0
