交易日期,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,隔日漲跌價,隔日收盤,隔日漲跌,slowk,slowd,K-D,upperband,middleband,lowerband,band_width,BIAS20,BIAS60,BIAS5,OBV,macd,macdsignal,macdhist,RSI
2015-03-10,2015-03-01,9574,9585,9514,9528,-46,-0.0048,103983,-9.0,9519.0,0,32.262967598010896,48.16587031841024,-15.902902720399346,9704.136875832337,9544.8,9385.463124167662,318.67375166467536,-0.0017601206939903689,0.02292308215342054,-0.006527224574062141,3293685.0,65.98374484174019,79.31018590237333,-13.326441060633144,52.32431055643837
2015-03-11,2015-03-01,9466,9544,9450,9519,-10,-0.001,103946,88.0,9607.0,1,18.555930544948144,32.8912638485539,-14.335333303605754,9698.985253963016,9549.8,9400.614746036983,298.3705079260326,-0.0032251984334749706,0.02140307454593583,-0.005329153605015674,3189739.0,56.75012575477194,74.79817387285306,-18.048048118081113,51.48140446401058
2015-03-12,2015-03-01,9529,9609,9508,9607,88,0.0092,101568,-9.0,9598.0,0,34.528892878483106,28.449263673814045,6.079629204669061,9702.668186922436,9556.95,9411.231813077566,291.4363738448701,0.005237026457185532,0.030068228036755126,0.0034887607587532,3291307.0,55.88902674640849,71.01634444756414,-15.127317701155647,58.51796707283546
2015-03-13,2015-03-01,9616,9634,9584,9598,-9,-0.0009,82971,-52.0,9546.0,0,55.68273903232926,36.25585415192017,19.42688488040909,9706.58422411249,9560.8,9415.015775887508,291.5684482249817,0.003890887791816661,0.028246973538549373,0.003387137241783018,3208336.0,53.859515822518006,67.58497872255491,-13.725462900036902,57.597933327678284
2015-03-16,2015-03-01,9585,9594,9535,9546,-52,-0.0054,100282,8.0,9554.0,1,62.67345216174903,50.9616946908538,11.711757470895236,9706.790304383854,9562.4,9418.009695616145,288.78060876770905,-0.0017150506149083533,0.021763950335378972,-0.0014226536675175073,3108054.0,47.507511357105614,63.569485249465046,-16.061973892359433,52.4653864974485
2015-03-17,2015-03-01,9580,9644,9547,9554,11,0.0012,123433,79.0,9633.0,1,58.082209886333494,58.81280036013726,-0.7305904738037654,9704.656195513238,9566.65,9428.643804486761,276.0123910264774,-0.0013223019552298491,0.021628788958909552,-0.001129140180662353,3231487.0,42.627650179279954,59.381118235428026,-16.753468056148073,53.15696639235532
2015-03-18,2015-03-01,9558,9649,9558,9633,77,0.0081,67737,133.0,9766.0,1,65.01752750004307,61.92439651604186,3.0931309840012133,9705.68394820005,9575.8,9445.916051799948,259.7678964001025,0.005973391257127418,0.028926657065392603,0.0047352830739705075,3299224.0,44.620606234495426,56.42901583524151,-11.808409600746081,59.43352328603545
2015-03-19,2015-04-01,9734,9769,9708,9766,92,0.0095,100024,-9.0,9757.0,0,81.54253584872721,68.21409107836791,13.328444770359297,9729.809140263902,9592.5,9455.190859736098,274.618280527804,0.018087047172270002,0.04177889667016909,0.015240035761066218,3399248.0,56.283228713829885,56.39985841095918,-0.11662969712929794,67.36228602635786
2015-03-20,2015-04-01,9742,9770,9733,9757,-8,-0.0008,66890,-8.0,9749.0,0,95.65228670783374,80.737450018868,14.914836688965735,9751.150932317449,9606.35,9461.549067682552,289.60186463489663,0.015682335122080667,0.039384841549827215,0.010962367374005228,3332358.0,64.06125796443303,57.93213832165395,6.129119642779074,66.4162921812565
2015-03-23,2015-04-01,9761,9769,9726,9749,-8,-0.0008,75804,-28.0,9721.0,0,96.14485370950877,91.11322542202323,5.031628287485532,9765.129418907683,9619.8,9474.470581092315,290.6588378153683,0.013430632653485597,0.03686660450737579,0.0059018964485442055,3256554.0,68.78693606146408,60.10309786961598,8.683838191848096,65.53528620382322
2015-03-24,2015-04-01,9728,9755,9696,9721,-28,-0.0029,89879,-32.0,9689.0,0,90.22423664122125,94.00712568618792,-3.782889044966666,9773.334182087401,9630.15,9486.965817912598,286.368364174803,0.009433913282763027,0.03230762151198397,-0.0004318677250854201,3166675.0,69.4718754701189,61.97685338971657,7.495022080402336,62.41464758435067
2015-03-25,2015-04-01,9721,9731,9673,9689,-31,-0.0032,95109,-80.0,9609.0,0,80.08904160576026,88.81937731883009,-8.730335713069834,9778.882942603279,9633.5,9488.117057396721,290.76588520655787,0.00576114600093424,0.02769076291021725,-0.004868329156567072,3071566.0,66.66410007268132,62.914302726309515,3.749797346371807,58.959258764823396
2015-03-26,2015-04-01,9580,9635,9567,9609,-79,-0.0082,110206,-68.0,9541.0,0,59.43966217313615,76.58431347337255,-17.144651300236397,9773.590015294729,9629.75,9485.909984705271,287.6800305894576,-0.0021547807575482227,0.01828188113863036,-0.009891808346213293,2961360.0,57.32280481744965,61.79600314453754,-4.473198327087893,51.31126056312848
2015-03-27,2015-04-01,9609,9628,9525,9541,-70,-0.0073,126327,11.0,9552.0,1,34.51729628021409,58.01533335303682,-23.498037072822733,9772.924930590363,9624.35,9475.775069409638,297.14986118072557,-0.008660325112864803,0.01031564642658589,-0.01250284626053109,2835033.0,43.926373437227085,58.22207720307545,-14.295703765848366,45.865197799535835
2015-03-30,2015-04-01,9511,9562,9511,9552,10,0.001,83437,30.0,9582.0,1,17.950029925713697,37.30232945968797,-19.35229953397427,9772.222791437998,9620.4,9468.577208562001,303.6455828759972,-0.007109891480603679,0.01080969539199031,-0.0073162620552044855,2918470.0,33.8075012910449,53.33916202066934,-19.53166072962444,46.847982012565275
2015-03-31,2015-04-01,9600,9610,9545,9582,29,0.003,98624,-75.0,9507.0,0,16.591285162713618,23.01953712288046,-6.428251960166843,9771.530612517743,9618.8,9466.069387482255,305.4612250354876,-0.0038258410612549668,0.013271294876539946,-0.0013132386967669692,3017094.0,27.887501731602242,48.24882996285592,-20.36132823125368,49.538612495207985
2015-04-01,2015-04-01,9540,9552,9487,9507,-75,-0.0078,111444,106.0,9613.0,1,16.770127017476725,17.103814035301337,-0.3336870178246123,9773.337834847367,9613.05,9452.762165152631,320.57566969473555,-0.011031878540109464,0.004842593685427036,-0.005356657111171635,2905650.0,16.94861316814604,41.988786603913944,-25.040173435767905,43.596864260730875
2015-04-02,2015-04-01,9538,9630,9535,9613,105,0.011,114119,16.0,9629.0,1,26.387038762048046,19.916150314079456,6.470888447968591,9774.158567625378,9614.25,9454.341432374622,319.8171352507561,-0.00013001534181033363,0.015407691170153597,0.005649126477665027,3019769.0,16.640952747568008,36.91921983264476,-20.27826708507675,52.304107426577694
2015-04-07,2015-04-01,9653,9660,9612,9629,15,0.0016,72558,-59.0,9570.0,0,34.911021166627464,26.022728982050737,8.888292184576727,9773.489198132012,9613.8,9454.110801867986,319.3783962640264,0.0015810605587801628,0.016534029626475575,0.005471670530250781,3092327.0,17.486621047712106,33.03270007565823,-15.54607902794612,53.47170546997687
2015-04-08,2015-04-01,9633,9635,9558,9570,-59,-0.0061,93175,2.0,9572.0,1,43.89410637777269,35.06405543548272,8.830050942289965,9773.494374901082,9613.5,9453.505625098918,319.9887498021635,-0.004524886877828055,0.009800800876497234,-0.0010646959353667698,2999152.0,13.24335124243953,29.074830309014487,-15.831479066574957,48.73406869158649
2015-04-09,2015-04-01,9579,9676,9564,9572,2,0.0002,149624,59.0,9631.0,1,43.99167101434441,40.93226618624818,3.059404828096234,9772.100895137944,9615.7,9459.299104862057,312.80179027588747,-0.004544650935449392,0.009498766074429356,-0.0006473032511328566,3148776.0,9.9274748851185,25.24535922423529,-15.317884339116791,48.89935116651024
2015-04-10,2015-04-01,9628,9665,9592,9631,61,0.0064,120457,27.0,9658.0,1,51.72680486888125,46.53752742033277,5.189277448548481,9771.341460936826,9621.3,9471.258539063172,300.0829218736544,0.001008179767806921,0.015044923984928727,0.0029157554930750807,3269233.0,11.922985147784857,22.580884408945202,-10.657899261160345,53.647038815769385
2015-04-13,2015-04-01,9673,9683,9633,9658,26,0.0027,93462,-13.0,9645.0,0,69.46963970773483,55.062705196986826,14.406934510748002,9774.564664183572,9623.85,9473.135335816429,301.42932836714317,0.0035484759217984108,0.0168188876898376,0.00478568456096546,3362695.0,15.50439079348871,21.165585685853905,-5.661194892365195,55.67652438915631
2015-04-14,2015-04-01,9641,9672,9626,9645,-12,-0.0012,84520,-126.0,9519.0,0,81.34920634920623,67.5152169752741,13.833989373932127,9776.694651067492,9626.2,9475.70534893251,300.9893021349817,0.0019530032619309043,0.014382246996029763,0.003099259505782435,3278175.0,17.096610136492018,20.35179057598153,-3.2551804394895107,54.44058954571458
2015-04-15,2015-04-01,9626,9654,9507,9519,-125,-0.013,83539,128.0,9647.0,1,61.394557823129134,70.73780129335672,-9.343243470227591,9778.646326353859,9624.85,9471.053673646142,307.5926527077172,-0.010997573988166087,0.0006710386381594842,-0.008953669963560645,3194636.0,8.09796021848706,17.901024504482635,-9.803064285995575,44.19937500934783
2015-04-16,2015-05-01,9561,9649,9548,9647,110,0.0115,125788,-63.0,9584.0,0,58.82807668521942,67.19061361918493,-8.362536933965508,9780.035710049144,9629.5,9478.964289950856,301.0714200982875,0.001817332156394413,0.0133864636695647,0.002806652806652807,3320424.0,11.16627768764738,16.554075141115582,-5.3877974534682025,53.7232848641567
2015-04-17,2015-05-01,9619,9629,9569,9584,-60,-0.0062,105924,-23.0,9561.0,0,46.54066171923302,55.58776540919387,-9.04710368996085,9778.867620848283,9627.05,9475.232379151716,303.6352416965674,-0.004471774842760687,0.006065716890055987,-0.002767777245957626,3214500.0,8.417338067329183,14.926727726358303,-6.50938965902912,49.26629751653301
2015-04-20,2015-05-01,9530,9583,9506,9561,-21,-0.0022,124844,-5.0,9556.0,0,51.45630029104593,52.27501289849946,-0.8187126074535342,9756.940786354498,9616.8,9476.6592136455,280.2815727089983,-0.005802345894684227,0.003103770863023224,-0.003148719659688123,3089656.0,4.332928529274795,12.8079678869416,-8.475039357666805,47.71011242038779
2015-04-21,2015-05-01,9585,9613,9535,9556,-7,-0.0007,109112,57.0,9613.0,1,34.35734463276824,44.11810221434907,-9.760757581580833,9733.41313591575,9606.75,9480.08686408425,253.3262718315018,-0.0052827439040258155,0.0019046953361175033,-0.0018175360895815109,2980544.0,0.684654064652932,10.383305122483867,-9.698651057830935,47.35988606308032
2015-04-22,2015-05-01,9561,9636,9561,9613,58,0.0061,140112,225.0,9838.0,1,39.92467043314488,41.91277178565303,-1.9881013525081457,9708.667017986727,9599.95,9491.232982013275,217.4340359734524,0.0013593820801149248,0.007145251864889859,0.002168428514834894,3120656.0,2.3655255916346505,8.779749216314023,-6.414223624679373,51.7116955825612
2015-04-23,2015-05-01,9656,9854,9652,9838,224,0.0233,186347,82.0,9920.0,1,61.36762127410858,45.21654544667391,16.151075827434667,9747.523110324524,9605.8,9464.076889675474,283.4462206490498,0.02417289554227662,0.02941868921244967,0.021556736999501617,3307003.0,21.60420812027769,11.344640997106756,10.259567123170934,64.26887486701767
2015-04-24,2015-05-01,9880,10000,9860,9920,82,0.0083,206172,99.0,10019.0,1,79.88664808929953,60.392979932184346,19.49366815711518,9812.059296131383,9617.35,9422.640703868617,389.41859226276574,0.031469167702121645,0.03666289297221987,0.022933509321894037,3513175.0,42.97235872681813,17.670184543049032,25.302174183769097,67.57794999865447
2015-04-27,2015-05-01,9958,10031,9945,10019,99,0.01,147811,-29.0,9990.0,0,92.30741752701812,77.85389563014209,14.453521896876026,9899.539338720557,9637.85,9376.160661279444,523.3786774411128,0.03954720191744005,0.04564090165089303,0.023474849834511428,3660986.0,67.1215096723754,27.560449568914308,39.56106010346109,71.06235870659542
2015-04-28,2015-05-01,10022,10033,9963,9990,-28,-0.0028,105272,-81.0,9909.0,0,91.12018698036862,87.77141753222877,3.348769448139848,9959.28367848441,9660.3,9361.31632151559,597.9673569688202,0.03412937486413473,0.04137891494363115,0.011543134872417983,3555714.0,82.96347682718806,38.641055020569056,44.322421806619005,68.73214369741444
2015-04-29,2015-05-01,9978,10022,9882,9909,-81,-0.0081,173931,-35.0,9874.0,0,88.67516038673523,90.700921631374,-2.0257612446387725,9991.425134666002,9678.15,9364.874865333997,626.550269332005,0.023852699121216386,0.032001166456056516,-0.0026370883323939857,3381783.0,87.96828326668765,48.50650066979277,39.46178259689488,62.5614383903453
2015-04-30,2015-05-01,9902,9930,9858,9874,-33,-0.0033,130960,12.0,9886.0,1,79.38013915243505,86.39182883984631,-7.011689687411263,10013.859249321747,9692.75,9371.640750678253,642.218498643495,0.018699543473214515,0.02761930697620364,-0.00687962664950109,3250823.0,88.09491756240095,56.42418404831441,31.670733514086542,60.05259027213414
2015-05-04,2015-05-01,9897,9911,9824,9886,9,0.0009,112699,-37.0,9849.0,0,72.26057931917411,80.10529295278148,-7.84471363360737,10031.454968686885,9711.7,9391.945031313116,639.5099373737685,0.017947424240864037,0.028119188056928212,-0.004992149442409151,3363522.0,88.14746673924492,62.76884058650051,25.37862615274441,60.63545895642234
2015-05-05,2015-05-01,9866,9878,9814,9849,-36,-0.0036,102568,-2.0,9847.0,0,67.10936629159019,72.91669492106647,-5.807328629476274,10045.226902822857,9723.5,9401.773097177143,643.4538056457131,0.0129068750964159,0.023692840178566866,-0.005312272763997775,3260954.0,84.2325412596856,67.06158072113753,17.170960538548073,57.83346943708707
2015-05-06,2015-05-01,9802,9865,9763,9847,-1,-0.0001,117999,-94.0,9753.0,0,60.89332640853004,66.75442400643146,-5.861097597901427,10057.351017957853,9734.4,9411.448982042146,645.9020359157075,0.011567225509533239,0.022916147261697037,-0.002633444748303454,3142955.0,80.04583279268445,69.65843113544692,10.387401657237533,57.6783145878135
2015-05-07,2015-05-01,9786,9808,9745,9753,-93,-0.0094,130534,-32.0,9721.0,0,38.325276430841505,55.442656376987266,-17.11737994614576,10057.598069569065,9743.55,9429.501930430933,628.0961391381315,0.0009698723771110866,0.012581565609810452,-0.009022739742729916,3012421.0,68.35486937503265,69.39771878336407,-1.0428494083314206,50.782539843028005
2015-05-08,2015-05-01,9769,9783,9713,9721,-31,-0.0032,92550,2.0,9723.0,1,18.819626713327377,39.34607651756633,-20.526449804238954,10055.335341358837,9751.0,9446.664658641163,608.6706827176749,-0.0030766075274330836,0.008698960621206158,-0.009193574690150107,2919871.0,55.86360322872315,66.69089567243589,-10.827292443712736,48.65017402894601
2015-05-11,2015-05-01,9800,9814,9657,9723,5,0.0005,155184,-17.0,9706.0,0,7.6103230890463704,21.585075411071774,-13.974752322025402,10055.286769811359,9755.6,9455.913230188642,599.3735396227166,-0.003341670425191722,0.008376344346226817,-0.005685885505082564,3075055.0,45.59992059866636,62.47270065768198,-16.872780059015625,48.79489293555873
2015-05-12,2015-05-01,9707,9748,9673,9706,-16,-0.0016,115207,33.0,9739.0,1,11.159283007869304,12.529744270081041,-1.3704612622117374,10055.281011838966,9758.0,9460.718988161034,594.5620236779323,-0.005328960852633737,0.006192378398551451,-0.0045128205128205125,2959848.0,35.68279123781031,57.11471877370765,-21.431927535897344,47.56772971687643
2015-05-13,2015-05-01,9712,9776,9697,9739,33,0.0034,114681,-135.0,9604.0,0,20.338159686745982,13.035921927887244,7.3022377588587375,10055.626680245932,9762.7,9469.77331975407,585.853360491863,-0.002427607116883723,0.009233256303174165,0.0010895933555364052,3074529.0,30.138797678873743,51.71953455474087,-21.580736875867125,50.18665648855488
2015-05-14,2015-05-01,9737,9741,9599,9604,-135,-0.0139,138661,-29.0,9575.0,0,15.021283891146782,15.506242195254048,-0.48495830410726626,10047.828959696077,9766.95,9486.071040303925,561.757919392152,-0.01668381633979909,-0.004911204592079868,-0.009753985111253208,2935868.0,14.682520130661942,44.31213166992508,-29.629611539263138,41.134784033690664
2015-05-15,2015-05-01,9635,9642,9541,9575,-30,-0.0031,129471,23.0,9598.0,1,13.909404970235707,16.42294951604285,-2.5135445458071413,10052.023708536006,9763.35,9474.676291463995,577.347417072011,-0.01929153415579697,-0.008097515495778525,-0.009762756737749978,2806397.0,0.09218848883574537,35.468143033707214,-35.37595454487147,39.487171447882744
2015-05-18,2015-05-01,9612,9614,9552,9598,22,0.0023,102650,104.0,9702.0,1,9.761392488889893,12.89736045009082,-3.1359679612009277,10051.043710732562,9764.05,9477.056289267437,573.9874214651245,-0.017006262770059483,-0.005968881723622467,-0.004811082078719219,2909047.0,-9.50527577172761,26.473459272620246,-35.97873504434786,41.48887094153801
2015-05-19,2015-05-01,9616,9723,9602,9702,104,0.0108,131463,-34.0,9668.0,0,28.885324112821518,17.518707190649067,11.366616922172451,10044.396103155517,9771.1,9497.803896844483,546.5922063110338,-0.007071875223874524,0.004333963644394155,0.006055829773113737,3040510.0,-8.620038075339835,19.45475980302823,-28.074797878368067,49.606289644679194
2015-05-20,2015-05-01,9704,9725,9657,9668,-35,-0.0036,73133,-127.0,9541.0,0,41.02903269569924,26.55858309913691,14.470449596562332,10036.387581528124,9776.7,9517.012418471877,519.3751630562474,-0.011118270991234335,0.0004898274565537095,0.004008557127131531,2967377.0,-10.540492437710782,13.45570935488043,-23.99620179259121,47.29616375936268
2015-05-21,2015-06-01,9645,9648,9512,9541,-135,-0.014,128659,84.0,9625.0,1,38.36571816704255,36.0933583251878,2.272359841854751,10043.538828573057,9773.1,9502.661171426944,540.877657146113,-0.02374886167132234,-0.012756593435967785,-0.007882039763746702,2838718.0,-22.05605648301389,6.353356187301566,-28.409412670315454,39.8340357074919
2015-05-22,2015-06-01,9562,9649,9546,9625,84,0.0088,110540,5.0,9630.0,1,32.97527527659966,37.45667537978051,-4.481400103180853,10038.54380652228,9762.45,9486.35619347772,552.1876130445598,-0.014079457513226774,-0.004255407194879705,-0.0001869780196949425,2949258.0,-24.126016273687128,0.25748169510382724,-24.383497968790955,45.912500857417605
2015-05-25,2015-06-01,9603,9640,9550,9630,3,0.0003,94010,29.0,9659.0,1,32.367549668874055,34.56951437083878,-2.2019647019647266,10019.852537685749,9747.95,9476.047462314253,543.8050753714961,-0.01209997999579406,-0.0037518793881125864,-0.00033218452850566037,3043268.0,-25.073978887190606,-4.8088104213550595,-20.265168465835547,46.26052698911079
2015-05-26,2015-06-01,9613,9725,9606,9659,28,0.0029,113898,2.0,9661.0,1,50.5640465793303,38.63562384160136,11.928422737728944,9973.92497822515,9729.95,9485.975021774851,487.9499564502985,-0.007291918252406305,-0.0007086805609439795,0.003574174511148477,3157166.0,-23.217550975979975,-8.490558532280044,-14.726992443699931,48.33691248754475
2015-05-27,2015-06-01,9607,9698,9601,9661,2,0.0002,109490,70.0,9731.0,1,59.6140536927177,47.51521664697404,12.098837045743657,9927.665823604048,9713.5,9499.334176395952,428.3316472080951,-0.005404848921603953,-0.0005224471216266492,0.003928007315653761,3266656.0,-21.338953028724063,-11.060237431568847,-10.278715597155216,48.4847440363659
2015-05-28,2015-06-01,9711,9750,9683,9731,69,0.0071,113114,-28.0,9703.0,0,75.38733270129082,61.85514432444629,13.532188376844523,9899.452149077075,9704.6,9509.747850922926,389.704298154149,0.0027203594171835662,0.006545840710405543,0.007224775390220601,3379770.0,-14.039892494221931,-11.656168444099464,-2.383724050122467,53.49999319835479
2015-05-29,2015-06-01,9741,9765,9688,9703,-26,-0.0027,105530,-73.0,9630.0,0,79.15464317070875,71.38534318823912,7.769299982469633,9874.756994826887,9696.05,9517.343005173112,357.4139896537745,0.0007167867327417586,0.0034956356265253867,0.0027075066137566893,3274240.0,-10.394874782070474,-11.403909711693666,1.0090349296231924,51.346649105142674
2015-06-01,2015-06-01,9668,9713,9601,9630,-73,-0.0075,117845,-23.0,9607.0,0,71.38373135815577,75.30856907671847,-3.9248377185626993,9841.165008786296,9683.25,9525.334991213704,315.8300175725926,-0.005499186739989156,-0.004067843353557702,-0.004836309523809449,3156395.0,-13.24399338614603,-11.77192644658414,-1.4720669395618913,46.133225230470515
2015-06-02,2015-06-01,9586,9639,9565,9607,-23,-0.0024,103681,-60.0,9547.0,0,53.22793148880092,67.9221020058885,-14.694170517087585,9812.641024450451,9671.15,9529.658975549548,282.98204890090346,-0.006633130496373196,-0.006477322476895009,-0.006144997103368331,3052714.0,-17.160037951889535,-12.849548747645219,-4.310489204244316,44.59682443131591
2015-06-03,2015-06-01,9640,9648,9535,9547,-59,-0.0061,124180,-237.0,9310.0,0,29.80237154150184,51.47134479615287,-21.66897325465103,9782.711091967627,9656.15,9529.588908032372,253.12218393525472,-0.011303676931282099,-0.012527431230143077,-0.010017006097308096,2928534.0,-24.818932834430598,-15.243425565002294,-9.575507269428304,40.78125475699002
2015-06-04,2015-06-01,9531,9553,9301,9310,-238,-0.0249,202135,-2.0,9308.0,0,14.902151197128573,32.64415140914381,-17.742000212015235,9824.11365022004,9634.0,9443.88634977996,380.2273004400813,-0.03363089059580652,-0.03659922631294822,-0.02608950352532582,2726399.0,-49.44263756765395,-22.083267965532624,-27.359369602121323,29.89945914602413
2015-06-05,2015-06-01,9324,9347,9269,9308,-4,-0.0004,125037,40.0,9348.0,1,5.006649900855887,16.570390879828796,-11.563740978972909,9846.11363547592,9613.35,9380.58636452408,465.52727095183945,-0.031763121076419806,-0.03644058585130113,-0.018184886713640738,2601362.0,-68.33080922396584,-31.33277621721927,-36.998033006746574,29.827129261827157
2015-06-08,2015-06-01,9312,9404,9235,9348,39,0.0042,134575,-111.0,9237.0,0,10.374437705066988,10.094412934350514,0.2800247707164747,9848.470360617317,9594.6,9340.729639382684,507.7407212346334,-0.02570195735100998,-0.032014220872236446,-0.008064516129032258,2735937.0,-79.15965243932078,-40.89815146163957,-38.26150097768121,33.30232911188192
2015-06-09,2015-06-01,9303,9346,9201,9237,-111,-0.0119,142752,47.0,9284.0,1,11.855545555397143,9.078877720440035,2.7766678349571077,9863.287142451989,9571.15,9279.01285754801,584.2742849039787,-0.03491221013148887,-0.04289710910786447,-0.012085561497326203,2593185.0,-95.59638541500681,-51.83779825231302,-43.758587162693786,29.009027652922192
2015-06-10,2015-06-01,9256,9328,9252,9284,49,0.0053,122486,4.0,9288.0,1,14.140015165707522,12.123332808723914,2.0166823569836083,9855.206388460258,9548.4,9241.593611539742,613.6127769205159,-0.027690503120941692,-0.0375052268179823,-0.0014412631488372703,2715671.0,-103.63546241402037,-62.19733108465449,-41.43813132936587,32.95061484296747
2015-06-11,2015-06-01,9328,9333,9224,9288,4,0.0004,119493,-21.0,9267.0,0,12.69715942671381,12.897573382606188,-0.20041395589237787,9858.291510481895,9532.6,9206.908489518106,651.383020963789,-0.02565931645091584,-0.03666108890763513,-0.0005380393844829441,2835164.0,-108.43376533445371,-71.44461793461434,-36.98914739983937,33.29008781214699
2015-06-12,2015-06-01,9272,9314,9230,9267,-18,-0.0019,106398,-23.0,9244.0,0,15.491200075959371,14.109458222793597,1.3817418531657744,9861.983178243861,9517.2,9172.41682175614,689.5663564877214,-0.02628924473584675,-0.03836209207524711,-0.0019171118387040405,2728766.0,-112.63262072414545,-79.68221849252056,-32.95040223162489,32.36365910512446
2015-06-15,2015-06-01,9272,9318,9220,9244,-24,-0.0026,119565,-29.0,9215.0,0,13.79232499067846,13.993561497783908,-0.20123650710544716,9861.776413805796,9499.5,9137.223586194204,724.552827611591,-0.026896152429075216,-0.04010300928329637,-0.002158894645941278,2609201.0,-116.47351744570915,-87.04047828315828,-29.43303916255087,31.33511806962893
2015-06-16,2015-06-01,9244,9258,9164,9215,-30,-0.0032,119914,-33.0,9182.0,0,12.49844243926458,13.927322501967497,-1.428880062702918,9845.09500942708,9475.15,9105.20499057292,739.8900188541593,-0.027456029719846085,-0.04220101479226898,-0.004816622748282902,2489287.0,-120.46882379513045,-93.72614738555271,-26.74267640957774,30.03882902815425
2015-06-17,2015-06-01,9215,9237,9177,9182,-32,-0.0035,61706,-133.0,9049.0,0,10.076742215550931,12.122503215164684,-2.045760999613753,9830.647985776559,9450.85,9071.052014223442,759.5959715531171,-0.028447176708973305,-0.04467942693250738,-0.006191012208849329,2427581.0,-124.8586641111142,-99.952650730665,-24.906013380449195,28.589465985943246
2015-06-18,2015-07-01,9044,9078,9011,9049,-5,-0.0006,101634,133.0,9182.0,1,10.093250347228897,10.88947833401483,-0.796227986785933,9841.57776213489,9426.25,9010.92223786511,830.6555242697796,-0.04002121734517968,-0.057372922258527095,-0.015492743216484936,2325947.0,-137.4847935425987,-107.45907929305174,-30.025714249546965,23.639003881984582
2015-06-22,2015-07-01,9108,9203,9105,9182,134,0.0148,103562,49.0,9231.0,1,22.737995771777108,14.302662778185672,8.435332993591436,9821.910914170488,9404.1,8986.289085829512,835.6218283409762,-0.02361735838623583,-0.042622517799206484,0.0008283920474363843,2429509.0,-135.20059530752042,-113.00738249594548,-22.193212811574938,35.640538495432274
2015-06-23,2015-07-01,9221,9268,9208,9231,53,0.0058,106239,16.0,9247.0,1,43.01232289393031,25.2811896709788,17.73113322295151,9794.954710294307,9384.15,8973.345289705692,821.6094205886147,-0.016320071610108497,-0.03674678993859009,0.006454567260516009,2535748.0,-127.96140187197489,-115.99818637115136,-11.963215500823523,39.41831014151033
2015-06-24,2015-07-01,9215,9248,9193,9247,17,0.0018,80540,93.0,9340.0,1,64.21989431723357,43.32340432764702,20.89648998958655,9758.159414484795,9363.55,8968.940585515204,789.2188289695914,-0.012447202182932679,-0.03446931661756236,0.0074960231853739585,2616288.0,-119.55506625299131,-116.70956234751935,-2.8455039054719578,40.643491094955344
2015-06-25,2015-07-01,9268,9370,9263,9340,94,0.0102,134204,-19.0,9321.0,0,77.75278695709831,61.66166805608742,16.091118901010887,9717.772602281093,9347.5,8977.227397718907,740.545204562186,-0.0008023535704733886,-0.02441741843161693,0.014137114812482436,2750492.0,-104.18765155147412,-114.20518018831031,10.01752863683619,47.31321969446084
2015-06-26,2015-07-01,9348,9348,9300,9321,-21,-0.0022,72218,-183.0,9138.0,0,83.76211814506581,75.24493313979926,8.517185005266555,9652.801780228427,9327.0,9001.198219771573,651.6035604568533,-0.000643293663557414,-0.026010327501980974,0.006131128429869743,2678274.0,-92.4760001294726,-109.85934417654276,17.383344047070167,46.171731793668954
2015-06-29,2015-07-01,9195,9222,9109,9138,-184,-0.0197,128844,74.0,9212.0,1,71.12349117920135,77.54613209378853,-6.422640914587177,9584.798160280769,9298.75,9012.701839719231,572.0963205615371,-0.017287269794327195,-0.04439382240728118,-0.012684486894137438,2549430.0,-96.84463790278278,-107.25640292179077,10.411765019007987,36.930052275516864
2015-06-30,2015-07-01,9146,9217,9124,9212,73,0.008,103641,82.0,9294.0,1,59.23862581244183,71.3747450455697,-12.136119233127864,9522.05505727772,9277.85,9033.644942722281,488.41011455543776,-0.007097549540033559,-0.036159705365363726,-0.00428034069782528,2653071.0,-93.26058330463093,-104.4572389983588,11.196655693727877,41.98675273916702
2015-07-01,2015-07-01,9185,9319,9184,9294,83,0.009,124416,-17.0,9277.0,0,56.731662024141,62.36459300526142,-5.632930981120417,9454.659450274405,9262.2,9069.740549725597,384.91890054880787,0.0034333095808770347,-0.027038910417578995,0.0035633300939423387,2777487.0,-82.84845410887647,-100.13548202046233,17.287027911585866,47.052643874055526
2015-07-02,2015-07-01,9300,9325,9260,9277,-15,-0.0016,91473,27.0,9304.0,1,66.57486729384546,60.84838504347613,5.72648225036933,9390.591648802705,9248.7,9106.808351197296,283.78329760540873,0.0030598894979834215,-0.028221758600521948,0.0030924267981489086,2686014.0,-75.10278645853941,-95.12894290807775,20.026156449538334,46.15284202992209
2015-07-03,2015-07-01,9258,9305,9171,9304,27,0.0029,133033,-107.0,9197.0,0,72.81612920699287,65.37421950832648,7.441909698666393,9389.796463888028,9248.4,9107.003536111972,282.7929277760559,0.006011850698499239,-0.024940656991296384,0.006381828015143321,2819047.0,-66.02452506344889,-89.30805933915198,23.28353427570309,47.858324866580155
2015-07-06,2015-07-01,9235,9297,9182,9197,-104,-0.0112,124973,45.0,9242.0,1,57.77825971710147,65.72308540597997,-7.9448256888785025,9383.16290033343,9242.85,9102.537099666572,280.6258006668577,-0.004960591159653176,-0.0355225257977013,-0.0064601158067581965,2694074.0,-66.69512339990433,-84.78547215130246,18.090348751398125,42.15950688151769
